ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,declaration_time,mp_firstname,mp_surname,mp_gender,result,first_party,second_party,electorate,valid_votes,invalid_votes,majority,con,lab,ld,brexit,green,snp,pc,dup,sf,sdlp,uup,alliance,all_other_candidates,of_which_other_winner
E14001023,E12000008,Wealden,East Sussex,South East,England,County,13/12/2019 02:52,Nusrat,Ghani,Female,Con hold,Con,LD,82998,60907,365,25655,37043,9377,11388,0,3099,0,0,0,0,0,0,0,0,0
E14001024,E12000002,Weaver Vale,Cheshire,North West,England,County,13/12/2019 03:30,Mike,Amesbury,Male,Lab hold,Lab,Con,70551,50713,113,562,22210,22772,3300,1380,1051,0,0,0,0,0,0,0,0,0
E14001025,E12000004,Wellingborough,Northamptonshire,East Midlands,England,County,13/12/2019 03:16,Peter,Bone,Male,Con hold,Con,Lab,80765,51913,235,18540,32277,13737,4078,0,1821,0,0,0,0,0,0,0,0,0
E14001026,E12000009,Wells,Somerset,South West,England,County,13/12/2019 04:25,James,Heappey,Male,Con hold,Con,LD,81898,61628,216,9991,33336,4304,23345,0,0,0,0,0,0,0,0,0,643,0
E14001027,E12000006,Welwyn Hatfield,Hertfordshire,East,England,County,13/12/2019 04:38,Grant,Shapps,Male,Con hold,Con,Lab,74892,52053,226,10955,27394,16439,6602,0,1618,0,0,0,0,0,0,0,0,0
E14001028,E12000003,Wentworth and Dearne,South Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 03:40,John,Healey,Male,Lab hold,Lab,Con,74536,41557,127,2165,14577,16742,1705,7019,0,0,0,0,0,0,0,0,1514,0
S14000058,S92000003,West Aberdeenshire and Kincardine,Scotland,Scotland,Scotland,County,13/12/2019 04:51,Andrew,Bowie,Male,Con hold,Con,SNP,72640,53345,114,843,22752,2431,6253,0,0,21909,0,0,0,0,0,0,0,0
E14001029,E12000005,West Bromwich East,West Midlands,West Midlands,England,Borough,13/12/2019 03:04,Nicola,Richards,Female,Con gain from Lab,Con,Lab,62046,35975,104,1593,16804,15211,1313,1475,627,0,0,0,0,0,0,0,545,0
E14001030,E12000005,West Bromwich West,West Midlands,West Midlands,England,Borough,13/12/2019 02:47,Shaun,Bailey,Male,Con gain from Lab Coop,Con,Lab,64517,34459,84,3799,17419,13620,915,1841,664,0,0,0,0,0,0,0,0,0
E14001031,E12000009,West Dorset,Dorset,South West,England,County,13/12/2019 04:39,Chris,Loder,Male,Con hold,Con,LD,81897,60925,237,14106,33589,5729,19483,0,2124,0,0,0,0,0,0,0,0,0
S14000059,S92000003,West Dunbartonshire,Scotland,Scotland,Scotland,County,13/12/2019 02:13,Martin,Docherty-Hughes,Male,SNP hold,SNP,Lab,66517,45140,104,9553,6436,12843,1890,0,867,22396,0,0,0,0,0,0,708,0
E14001032,E12000007,West Ham,London,London,England,Borough,13/12/2019 03:42,Lyn,Brown,Female,Lab hold,Lab,Con,97947,60200,317,32388,9793,42181,4161,1679,1780,0,0,0,0,0,0,0,606,0
E14001033,E12000002,West Lancashire,Lancashire,North West,England,County,13/12/2019 03:07,Rosie,Cooper,Female,Lab hold,Lab,Con,73347,52663,170,8336,19122,27458,2560,2275,1248,0,0,0,0,0,0,0,0,0
E14001036,E12000007,Westminster North,London,London,England,Borough,13/12/2019 03:09,Karen,Buck,Female,Lab hold,Lab,Con,65519,42911,133,10759,12481,23240,5593,418,1064,0,0,0,0,0,0,0,115,0
E14001037,E12000002,Westmorland and Lonsdale,Cumbria,North West,England,County,13/12/2019 02:28,Timothy,Farron,Male,LD hold,LD,Con,67789,52712,141,1934,23861,2293,25795,763,0,0,0,0,0,0,0,0,0,0
E14001038,E12000009,Weston-Super-Mare,Avon,South West,England,County,13/12/2019 04:53,John,Penrose,Male,Con hold,Con,Lab,82526,55614,255,17121,31983,14862,6935,0,1834,0,0,0,0,0,0,0,0,0
E14001034,E12000006,West Suffolk,Suffolk,East,England,County,13/12/2019 02:44,Matthew,Hancock,Male,Con hold,Con,Lab,80193,51437,336,23194,33842,10648,4685,0,2262,0,0,0,0,0,0,0,0,0
N06000018,N92000002,West Tyrone,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 02:19,Órfhlaith,Begley,Female,SF hold,SF,DUP,66259,41186,189,7478,0,0,0,0,521,0,0,9066,16544,7330,2774,3979,972,0
E14001035,E12000005,West Worcestershire,Hereford and Worcester,West Midlands,England,County,13/12/2019 03:16,Harriett,Baldwin,Female,Con hold,Con,LD,76241,57530,296,24499,34909,9496,10410,0,2715,0,0,0,0,0,0,0,0,0
E14001039,E12000002,Wigan,Greater Manchester,North West,England,County,13/12/2019 01:52,Lisa,Nandy,Female,Lab hold,Lab,Con,75680,45042,134,6728,14314,21042,2428,5959,1299,0,0,0,0,0,0,0,0,0
E14001040,E12000007,Wimbledon,London,London,England,Borough,13/12/2019 03:51,Stephen,Hammond,Male,Con hold,Con,LD,68240,53027,217,628,20373,12543,19745,0,0,0,0,0,0,0,0,0,366,0
E14001041,E12000008,Winchester,Hampshire,South East,England,County,13/12/2019 05:30,Stephen,Brine,Male,Con hold,Con,LD,75582,58890,210,985,28430,2723,27445,0,0,0,0,0,0,0,0,0,292,0
E14001042,E12000008,Windsor,Berkshire,South East,England,County,13/12/2019 03:51,Adam,Afriyie,Male,Con hold,Con,LD,75038,53750,201,20079,31501,8147,11422,0,1796,0,0,0,0,0,0,0,884,0
E14001043,E12000002,Wirral South,Merseyside,North West,England,County,13/12/2019 02:38,Alison,McGovern,Female,Lab hold,Lab,Con,57280,43547,112,6105,16179,22284,2917,1219,948,0,0,0,0,0,0,0,0,0
E14001044,E12000002,Wirral West,Merseyside,North West,England,County,13/12/2019 02:52,Margaret,Greenwood,Female,Lab hold,Lab,Con,55550,42918,107,3003,17692,20695,2706,860,965,0,0,0,0,0,0,0,0,0
E14001045,E12000006,Witham,Essex,East,England,County,13/12/2019 03:40,Priti,Patel,Female,Con hold,Con,Lab,70402,49344,209,24082,32876,8794,4584,0,3090,0,0,0,0,0,0,0,0,0
E14001046,E12000008,Witney,Oxfordshire,South East,England,County,13/12/2019 03:15,Robert,Courts,Male,Con hold,Con,LD,83845,61305,392,15177,33856,8770,18679,0,0,0,0,0,0,0,0,0,0,0
E14001047,E12000008,Woking,Surrey,South East,England,County,13/12/2019 04:19,Jonathan,Lord,Male,Con hold,Con,LD,75424,53937,177,9767,26396,8827,16629,0,1485,0,0,0,0,0,0,0,600,0
E14001048,E12000008,Wokingham,Berkshire,South East,England,County,13/12/2019 03:04,John,Redwood,Male,Con hold,Con,LD,83953,61997,219,7383,30734,6450,23351,0,1382,0,0,0,0,0,0,0,80,0
E14001049,E12000005,Wolverhampton North East,West Midlands,West Midlands,England,Borough,13/12/2019 02:37,Jane,Stevenson,Female,Con gain from Lab,Con,Lab,61660,34281,92,4080,17722,13642,960,1354,603,0,0,0,0,0,0,0,0,0
E14001050,E12000005,Wolverhampton South East,West Midlands,West Midlands,England,Borough,13/12/2019 03:03,Pat,McFadden,Male,Lab hold,Lab,Con,62883,33443,78,1235,14287,15522,1019,2094,521,0,0,0,0,0,0,0,0,0
E14001051,E12000005,Wolverhampton South West,West Midlands,West Midlands,England,Borough,13/12/2019 02:53,Stuart,Anderson,Male,Con gain from Lab,Con,Lab,60534,41136,148,1661,19864,18203,2041,1028,0,0,0,0,0,0,0,0,0,0
E14001052,E12000005,Worcester,Hereford and Worcester,West Midlands,England,Borough,13/12/2019 03:16,Robin,Walker,Male,Con hold,Con,Lab,73485,50898,174,6758,25856,19098,3666,0,1694,0,0,0,0,0,0,0,584,0
E14001053,E12000002,Workington,Cumbria,North West,England,County,13/12/2019 01:23,Mark,Jenkinson,Male,Con gain from Lab,Con,Lab,61370,41599,93,4176,20488,16312,1525,1749,596,0,0,0,0,0,0,0,929,0
E14001054,E12000002,Worsley and Eccles South,Greater Manchester,North West,England,County,13/12/2019 03:23,Barbara,Keeley,Female,Lab hold,Lab,Con,75219,44707,118,3219,17227,20446,2510,3224,1300,0,0,0,0,0,0,0,0,0
E14001055,E12000008,Worthing West,West Sussex,South East,England,Borough,13/12/2019 05:08,Peter,Bottomley,Male,Con hold,Con,Lab,78585,54648,274,14823,30475,15652,6024,0,2008,0,0,0,0,0,0,0,489,0
W07000044,W92000004,Wrexham,Clwyd,Wales,Wales,County,13/12/2019 01:49,Sarah,Atherton,Female,Con gain from Lab,Con,Lab,49737,33532,70,2131,15199,13068,1447,1222,445,0,2151,0,0,0,0,0,0,0
E14001056,E12000008,Wycombe,Buckinghamshire,South East,England,County,13/12/2019 02:01,Steve,Baker,Male,Con hold,Con,Lab,78093,54756,168,4214,24766,20552,6543,0,1454,0,0,0,0,0,0,0,1441,0
E14001057,E12000002,Wyre and Preston North,Lancashire,North West,England,County,13/12/2019 03:34,Ben,Wallace,Male,Con hold,Con,Lab,74775,52924,200,16781,31589,14808,4463,0,1729,0,0,0,0,0,0,0,335,0
E14001058,E12000005,Wyre Forest,Hereford and Worcester,West Midlands,England,County,13/12/2019 03:12,Mark,Garnier,Male,Con hold,Con,Lab,78077,50561,257,21413,32960,11547,4081,0,1973,0,0,0,0,0,0,0,0,0
E14001059,E12000002,Wythenshawe and Sale East,Greater Manchester,North West,England,Borough,13/12/2019 05:04,Michael,Kane,Male,Lab hold,Lab,Con,76313,44759,125,10396,13459,23855,3111,2717,1559,0,0,0,0,0,0,0,58,0
E14001060,E12000009,Yeovil,Somerset,South West,England,County,13/12/2019 05:28,Marcus,Fysh,Male,Con hold,Con,LD,82468,59260,148,16181,34588,3761,18407,0,1629,0,0,0,0,0,0,0,875,0
W07000041,W92000004,Ynys Mon,Gwynedd,Wales,Wales,County,13/12/2019 02:45,Virginia,Crosbie,Female,Con gain from Lab,Con,Lab,51925,36552,121,1968,12959,10991,0,2184,0,0,10418,0,0,0,0,0,0,0
E14001061,E12000003,York Central,North Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 04:18,Rachael,Maskell,Female,Lab hold,Lab,Con,74899,49505,198,13545,13767,27312,4149,1479,2107,0,0,0,0,0,0,0,691,0
E14001062,E12000003,York Outer,North Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 04:35,Julian,Sturdy,Male,Con hold,Con,Lab,74673,55347,228,9985,27324,17339,9992,0,0,0,0,0,0,0,0,0,692,0
