,FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,NewRatingPending,Geocode,AddressLine3,AddressLine4
826,500437,PI/000021403,Halesbury School,School/college/university,7845,Feldon Lane,Halesowen,B62 9DR,4,fhrs_4_en-GB,2019-02-28,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
827,500968,PI/000040221,Halesowen Athletic & Cycling Club,Pub/bar/nightclub,7843,Manor Abbey Sports Ground,Manor Way,B62 8RW,4,fhrs_4_en-GB,2019-09-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
828,962829,PI/000236088,Halesowen College Nursery,Hospitals/Childcare/Caring Premises,5,Halesowen College,Whittingham Road,B63 3NA,5,fhrs_5_en-GB,2019-10-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
829,500539,PI/000026802,Halesowen Cornbow Hall,Pub/bar/nightclub,7843,10 Hagley Street,Halesowen,B63 3AT,5,fhrs_5_en-GB,2016-10-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
830,500483,PI/000024909,Halesowen Cricket Club,Pub/bar/nightclub,7843,Grange Road,Halesowen,B63 3EG,5,fhrs_5_en-GB,2020-10-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
831,778737,PI/000217675,Halesowen Day Nursery,Hospitals/Childcare/Caring Premises,5,137 Hagley Road,Halesowen,B63 4JN,4,fhrs_4_en-GB,2019-11-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
832,500899,PI/000037286,Halesowen Golf Club,Pub/bar/nightclub,7843,The Leasowes Park,Leasowes Lane,B62 8QF,5,fhrs_5_en-GB,2019-10-16,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
833,501102,PI/000044995,Halesowen Masonic Hall,Pub/bar/nightclub,7843,Newfields Banqueting Suite,Masonic Hall,B63 3LU,5,fhrs_5_en-GB,2016-06-14,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Furnace Lane,Halesowen
834,1381803,PI/000244155,Halesowen Mini Market,Retailers - supermarkets/hypermarkets,7840,14 Peckingham Street,Halesowen,B63 3AN,5,fhrs_5_en-GB,2021-05-18,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
835,965481,PI/000235702,Halesowen Post Office,Retailers - other,4613,6 Peckingham Street,Halesowen,B63 3AW,5,fhrs_5_en-GB,2017-04-12,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
836,501134,PI/000046686,Halesowen Town Fc,Pub/bar/nightclub,7843,Old Hawne Lane,Halesowen,B63 3ST,4,fhrs_4_en-GB,2018-09-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
837,639020,PI/000042141,Halfords,Retailers - other,4613,Times Square Avenue,Brierley Hill,DY5 1SY,Exempt,fhrs_exempt_en-GB,2014-03-06,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
838,576317,PI/000139358,Happy Faces Children's Nursery,Hospitals/Childcare/Caring Premises,5,Church Street,Stourbridge,DY8 1LT,4,fhrs_4_en-GB,2020-02-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
839,901372,PI/000218607,Happy Garden Take Away,Takeaway/sandwich shop,7844,474 High Street,Kingswinford,DY6 8AW,3,fhrs_3_en-GB,2019-11-07,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
840,500928,PI/000038611,Happy Hours Day Nursery,Hospitals/Childcare/Caring Premises,5,Straits Primary School,Longfellow Road,DY3 3EE,5,fhrs_5_en-GB,2020-10-07,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Lower Gornal,Dudley
841,1175227,PI/000241030,Happy House Chinese Takeaway,Takeaway/sandwich shop,7844,129 Bridgnorth Road,Wollaston,DY8 3NX,4,fhrs_4_en-GB,2019-08-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
842,501496,PI/000065417,Happy Rainbow Nursery,Hospitals/Childcare/Caring Premises,5,7 Ward Street,Coseley,WV14 9LQ,5,fhrs_5_en-GB,2020-03-09,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Bilston,
843,838718,PI/000231338,Happy Town,Takeaway/sandwich shop,7844,35 High Street,Quarry Bank,DY5 2JW,3,fhrs_3_en-GB,2019-09-18,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
844,1170210,PI/000241007,Hare & Hounds,Pub/bar/nightclub,7843,Wynall Lane,Wollescote,DY9 9AB,3,fhrs_3_en-GB,2019-06-17,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
845,1090181,PI/000239070,Hare And Hounds Public House,Pub/bar/nightclub,7843,Hagley Road,Halesowen,B63 4QG,4,fhrs_4_en-GB,2018-11-15,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
846,896254,PI/000202974,Hari's Newsagents,Retailers - other,4613,160 Baptist End Road,Netherton,DY2 8HY,4,fhrs_4_en-GB,2019-02-27,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
847,1316648,PI/000243288,Harley Coffee Shop,Restaurant/Cafe/Canteen,1,Forge Lane,Halesowen,B62 8EB,5,fhrs_5_en-GB,2021-04-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
848,500245,PI/000011365,Harper House,Hospitals/Childcare/Caring Premises,5,Cathcart House,2 Cathcart Road,DY8 3UZ,5,fhrs_5_en-GB,2013-06-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
849,501809,PI/000124997,Harper's British Classics,Takeaway/sandwich shop,7844,Eat Central FC8,Merry Hill Centre,DY5 1SY,5,fhrs_5_en-GB,2020-02-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
850,1061045,PI/000238376,Harris Butchers,Retailers - other,4613,119 Bridgnorth Road,Wollaston,DY8 3NX,5,fhrs_5_en-GB,2019-06-12,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
851,768796,PI/000070032,Harris Filters,Retailers - other,4613,40-43 Zoar Street,Lower Gornal,DY3 2PA,Exempt,fhrs_exempt_en-GB,2015-05-28,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
852,501118,PI/000045600,Harrison at Alder Coppice Pri'y Schl,School/college/university,7845,Alder Coppice Primary School,Northway,DY3 3PS,5,fhrs_5_en-GB,2019-10-07,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Sedgley,Dudley
853,1229431,PI/000241882,Harry's Cafe,Restaurant/Cafe/Canteen,1,65A High Street,Brierley Hill,DY5 3AB,5,fhrs_5_en-GB,2020-03-12,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
854,501362,PI/000058933,Hartshill Sport And Social Club,Pub/bar/nightclub,7843,Stourbridge Road,Brierley Hill,DY5 1LB,3,fhrs_3_en-GB,2018-06-14,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
855,501373,PI/000060164,Harvester at Kingswinford,Pub/bar/nightclub,7843,Summerhill House Hotel,Swindon Road,DY6 9XA,5,fhrs_5_en-GB,2019-03-12,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Wall Heath,Kingswinford
856,873912,PI/000233779,Harvester Castle Gate,Pub/bar/nightclub,7843,Castlegate Way,Dudley,DY1 4TA,5,fhrs_5_en-GB,2019-12-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
857,1061134,PI/000238555,Harvestime General Store,Retailers - other,4613,35-37 Langland Drive,Sedgley,DY3 3TH,3,fhrs_3_en-GB,2019-12-16,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
858,1209108,PI/000241560,Hasbury Acorns,Hospitals/Childcare/Caring Premises,5,St Margarets at Hasbury C of E,Primary School,B63 4QD,5,fhrs_5_en-GB,2020-01-23,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Hagley Road,Halesowen
859,500532,PI/000026652,Hasbury Chippy,Takeaway/sandwich shop,7844,352 Hagley Road,Halesowen,B63 4JT,5,fhrs_5_en-GB,2019-06-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
860,500017,PI/000000530,Hasbury Christian Fellowship,Restaurant/Cafe/Canteen,1,89 Albert Road,Halesowen,B63 4SL,5,fhrs_5_en-GB,2020-01-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
861,804465,PI/000230932,Hasbury Conservative Club,Pub/bar/nightclub,7843,91 Blackberry Lane,Halesowen,B63 4NZ,4,fhrs_4_en-GB,2019-04-02,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
862,500019,PI/000000557,Hasbury Methodist Church,Restaurant/Cafe/Canteen,1,97 Albert Road,Halesowen,B63 4SL,5,fhrs_5_en-GB,2016-03-18,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
863,500537,PI/000026707,Hasbury Newsagents,Retailers - other,4613,93 Hagley Road,Halesowen,B63 4QB,4,fhrs_4_en-GB,2019-07-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
864,500585,PI/000028076,Havacre,Hospitals/Childcare/Caring Premises,5,51 Havacre Lane,Coseley,WV14 9NP,4,fhrs_4_en-GB,2020-03-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Bilston,
865,500586,PI/000028093,Hawbush Primary School,School/college/university,7845,Hawbush Road,Brierley Hill,DY5 3NH,5,fhrs_5_en-GB,2019-02-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
866,500593,PI/000028958,Hawne Basin Social Club,Restaurant/Cafe/Canteen,1,Hawne Basin,Hereward Rise,B62 8AW,5,fhrs_5_en-GB,2013-11-06,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen Industrial Park,Halesowen
867,500678,PI/000030086,Hawthorne & Walker Butchers,Retailers - other,4613,173-176 High Street,Quarry Bank,DY5 2AB,4,fhrs_4_en-GB,2021-03-31,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
868,877721,PI/000233809,HBS Foods Ltd,Manufacturers/packers,7839,Nut Wharf,90 Northfield Road,DY2 9JQ,5,fhrs_5_en-GB,2021-03-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Netherton,Dudley
869,1302553,PI/000234383,Head Over Heels,Other catering premises,7841,Above 843 High Street,Kingswinford,DY6 8AA,4,fhrs_4_en-GB,2015-11-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
870,845220,PI/000231516,Heart of Lahore Sweet Centre,Other catering premises,7841,96A High Street,Dudley,DY1 1QP,5,fhrs_5_en-GB,2019-11-18,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
871,1349968,PI/000240367,Heart of the Country Meats,Retailers - other,4613,New Road,Netherton,DY2 8SY,4,fhrs_4_en-GB,2021-02-09,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
872,1201140,PI/000241102,Heavens Kitchen,Other catering premises,7841,Dudley Community Church,Salop Street,DY1 3AT,5,fhrs_5_en-GB,2019-10-16,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
873,1410926,PI/000245064,Heaven's Kitchen,Restaurant/Cafe/Canteen,1,24-36 The Lighthouse Centre,Dudley Community Church,DY1 3AT,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Salop Street,Dudley
874,873883,PI/000231751,Helena's Homemade Sweet Treats,Other catering premises,7841,,,,4,fhrs_4_en-GB,2016-07-06,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
875,1022066,PI/000237511,Henry's Kitchen,Takeaway/sandwich shop,7844,139 Green Park Road,Dudley,DY2 7LZ,4,fhrs_4_en-GB,2021-05-20,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
876,896297,PI/000251182,Heroes,Restaurant/Cafe/Canteen,1,4-5 Lower High Street,Stourbridge,DY8 1TE,5,fhrs_5_en-GB,2019-03-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
877,500235,PI/000011214,Heron Foods,Retailers - supermarkets/hypermarkets,7840,246-248 Castle Street,Dudley,DY1 1LQ,5,fhrs_5_en-GB,2013-07-02,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
878,595082,PI/000141277,Heron Foods,Retailers - supermarkets/hypermarkets,7840,39-41 Market Street,Kingswinford,DY6 9JY,5,fhrs_5_en-GB,2019-03-12,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
879,1097375,PI/000194896,Heron Foods,Retailers - other,4613,59-61 Queensway,Halesowen,B63 4AG,5,fhrs_5_en-GB,2019-01-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
880,1097381,PI/000239934,Heron Foods T/A Cool trader,Retailers - supermarkets/hypermarkets,7840,23 Roseville Precinct,Coseley,WV14 9EP,3,fhrs_3_en-GB,2018-06-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Bilston,
881,829392,PI/000231050,Hickory's Smokehouse,Restaurant/Cafe/Canteen,1,Kidderminster Road,Wall Heath,DY6 0EN,5,fhrs_5_en-GB,2020-02-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Kingswinford,
882,1106620,PI/000240004,Hideaway Cafe,Other catering premises,7841,84 Birmingham Road,Dudley,DY1 4RF,3,fhrs_3_en-GB,2019-01-22,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
883,1109231,PI/000239588,High Oak,Pub/bar/nightclub,7843,82 High Street,Pensnett,DY5 4ED,3,fhrs_3_en-GB,2020-10-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
884,1375681,PI/000244118,High Street Supermarket,Retailers - other,4613,128 High Street,Brierley Hill,DY5 3BB,1,fhrs_1_en-GB,2021-04-20,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
885,915201,PI/000234796,High View Fish Bar,Takeaway/sandwich shop,7844,14 High View Street,Dudley,DY2 7JR,5,fhrs_5_en-GB,2018-04-26,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
886,501159,PI/000048423,Highbury House Care Home,Hospitals/Childcare/Caring Premises,5,Parkfield Road,Stourbridge,DY8 1HB,5,fhrs_5_en-GB,2019-02-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
887,502156,PI/000136529,Highfield Residential Home,Hospitals/Childcare/Caring Premises,5,78 Stream Road,Kingswinford,DY6 9PB,4,fhrs_4_en-GB,2018-11-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
888,1245492,PI/000242169,Highview Home,Hospitals/Childcare/Caring Premises,5,12 Priory Road,Dudley,DY1 4AD,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
889,501489,PI/000064858,Hill & Cakemore Ex Servicemans,Pub/bar/nightclub,7843,12 Victoria Road,Halesowen,B62 8HY,4,fhrs_4_en-GB,2019-09-26,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
890,500990,PI/000041088,Hill & Cakemore Liberal Club,Pub/bar/nightclub,7843,87 Nimmings Road,Halesowen,B62 9JG,4,fhrs_4_en-GB,2019-06-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
891,1179019,PI/000241045,Hill Store T/A J.V Convenience Store,Retailers - other,4613,37 Hill Street,Netherton,DY2 0NU,3,fhrs_3_en-GB,2019-09-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
892,501285,PI/000055849,Hillcrest School (Link Academy),School/college/university,7845,Hillcrest School,Simms Lane,DY2 0PB,5,fhrs_5_en-GB,2019-03-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Netherton,Dudley
893,500701,PI/000030240,Hillcroft Nursing Home,Hospitals/Childcare/Caring Premises,5,135 High Street,Wordsley,DY8 5QS,3,fhrs_3_en-GB,2020-01-16,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
894,555855,PI/000137670,Himley Manor Care Home,Hospitals/Childcare/Caring Premises,5,133 Himley Road,Dudley,DY1 2QF,4,fhrs_4_en-GB,2020-02-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
895,502154,PI/000136523,Himley Road Service Station,Retailers - other,4613,501 Himley Road,Dudley,DY3 2SN,4,fhrs_4_en-GB,2017-06-16,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
896,1245488,PI/000236927,HISSE,Distributors/Transporters,7,Unit 6,Sterling Park,DY5 1TB,4,fhrs_4_en-GB,2020-10-20,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Pedmore Road,Dudley
897,1203266,PI/000241420,HK News & Booze,Retailers - other,4613,328 Brettell Lane,Brierley Hill,DY5 3QR,1,fhrs_1_en-GB,2019-10-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
898,1388139,PI/000244612,HM Bakes,Other catering premises,7841,,,,5,fhrs_5_en-GB,2021-08-05,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
899,501046,PI/000042158,HMV,Retailers - other,4613,U38-39,Merry Hill Centre,DY5 1SP,Exempt,fhrs_exempt_en-GB,2010-07-29,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
900,501797,PI/000124073,Hobbs and Sons Fish and Chip Shop,Takeaway/sandwich shop,7844,Black Country Living Museum,Tipton Road,DY1 4SQ,5,fhrs_5_en-GB,2019-12-05,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
901,877741,PI/000252947,Holland & Barratt,Retailers - other,4613,32 Ryemarket,Stourbridge,DY8 1HJ,5,fhrs_5_en-GB,2012-12-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
902,500270,PI/000013583,Holland & Barrett,Retailers - other,4613,11 Churchill Shopping Centre,Dudley,DY2 7BL,5,fhrs_5_en-GB,2013-07-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
903,501403,PI/000061449,Holland & Barrett,Retailers - other,4613,Hagley Mall,33 The Halesowen Cornbow,B63 4AL,5,fhrs_5_en-GB,2013-06-05,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
904,939418,PI/000235631,Holland & Barrett,Retailers - other,4613,Town Gate Retail Park,Birmingham Road,DY1 4RP,5,fhrs_5_en-GB,2016-08-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
905,896286,PI/000233934,Holland and Barrett,Retailers - other,4613,L40 To L41,Merry Hill Centre,DY5 1SL,5,fhrs_5_en-GB,2015-11-06,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
906,1025821,PI/000237805,Hollie's Cake House,Other catering premises,7841,,,,5,fhrs_5_en-GB,2018-04-09,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
907,1025823,PI/000254829,Holloway Store,Retailers - other,4613,77 Ruiton Street,Lower Gornal,DY3 2EH,3,fhrs_3_en-GB,2019-06-17,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
908,1170208,PI/000241003,Holly Bush Inn,Pub/bar/nightclub,7843,Cemetery Road,Lye,DY9 8AB,3,fhrs_3_en-GB,2019-06-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
909,501332,PI/000058490,Holly Hall House,Hospitals/Childcare/Caring Premises,5,170 Stourbridge Road,Dudley,DY1 2ER,3,fhrs_3_en-GB,2020-01-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
910,501334,PI/000058494,Holly Hall Pharmacy,Retailers - other,4613,178 Stourbridge Road,Dudley,DY1 2ER,Exempt,fhrs_exempt_en-GB,2013-07-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
911,501219,PI/000051750,Holly Lodge Rest Home,Hospitals/Childcare/Caring Premises,5,9 Rectory Road,Oldswinford,DY8 2HA,5,fhrs_5_en-GB,2019-10-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
912,778734,PI/000214720,Hollybush House,Hospitals/Childcare/Caring Premises,5,John Corbett Drive,off Vicarage Road,DY8 4HZ,5,fhrs_5_en-GB,2019-01-28,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Amblecote,Stourbridge
913,991483,PI/000235744,Hollycroft Nursing Home,Hospitals/Childcare/Caring Premises,5,8-10 Red Hill,Oldswinford,DY8 1ND,5,fhrs_5_en-GB,2017-07-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
914,500702,PI/000030241,Holy Trinity Church & Hall,Restaurant/Cafe/Canteen,1,Holy Trinity Church,High Street,DY8 5RU,5,fhrs_5_en-GB,2017-02-07,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Wordsley,
915,500615,PI/000029511,Home Bargains,Retailers - other,4613,130 High Street,Brierley Hill,DY5 3BB,5,fhrs_5_en-GB,2010-11-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
916,877736,PI/000252925,Home Bargains,Retailers - other,4613,7 Ryemarket,Stourbridge,DY8 1HJ,4,fhrs_4_en-GB,2013-07-25,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
917,501822,PI/000125283,Home Bargains,Retailers - other,4613,Churchill Shopping Centre,Dudley,DY2 7BL,5,fhrs_5_en-GB,2013-07-30,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
918,892995,PI/000148721,Home Bargains,Retailers - other,4613,Unit 5 Phase 3,Station Drive,DY5 1SY,3,fhrs_3_en-GB,2019-02-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Merry Hill,Brierley Hill
919,501672,PI/000092639,Home from Home,Hotel/bed & breakfast/guest house,7842,27 Fieldview Close,Coseley,WV14 8RH,4,fhrs_4_en-GB,2009-06-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Bilston,
920,1250341,PI/000242205,Home Grill & Simply Kebab,Takeaway/sandwich shop,7844,137 High Street,Pensnett,DY5 4EA,2,fhrs_2_en-GB,2021-02-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
921,1085294,PI/000239510,Home Matters Dementia,Hospitals/Childcare/Caring Premises,5,27-29 Hallchurch Road,Dudley,DY2 0TQ,4,fhrs_4_en-GB,2018-09-25,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
922,939415,PI/000215478,Home Sense,Retailers - other,4613,Station Drive,Merry Hill,DY5 1SY,Exempt,fhrs_exempt_en-GB,2013-07-22,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
923,915200,PI/000234652,Honeybee Bakes,Other catering premises,7841,,,,5,fhrs_5_en-GB,2016-09-23,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
924,1103714,PI/000240061,Hong Kong Express,Takeaway/sandwich shop,7844,88 Watsons Green Road,Dudley,DY2 7LG,1,fhrs_1_en-GB,2020-11-15,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
925,1069975,PI/000238215,Hong Kong House,Takeaway/sandwich shop,7844,Unit 4,Kinver Street,DY8 5AA,2,fhrs_2_en-GB,2020-12-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Wordsley,Stourbridge
926,500254,PI/000012147,Hope Baptist Church,Other catering premises,7841,Hanbury Hill Baptist Church,Chapel Street,DY8 1BZ,Exempt,fhrs_exempt_en-GB,2011-02-09,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
927,500279,PI/000013739,Hope Tavern,Pub/bar/nightclub,7843,50 Cinder Bank,Netherton,DY2 9BB,3,fhrs_3_en-GB,2018-07-05,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
928,547978,PI/000137105,Horse and Jockey Public House,Pub/bar/nightclub,7843,High Street,Wall Heath,DY6 0HA,5,fhrs_5_en-GB,2020-02-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Kingswinford,
