NID_ID,STATE,DAM_NAME,OTHER_NAME,HAZARD,EAP,STATE_NAME,CONG_DIST,COUNTY,NEAR_CITY,DIST_CITY,RIVER,PRM_PURPOS,NID_DAMTYP,YEAR_COMPL,NID_HEIGHT,NID_STOR,DAM_LENGTH,MAX_DISCH,OWNER,OWN_TYPE,STATE_AGCY,FED_AGCY,NONFED_DAM,SECT_TOWN,PURPOSE,DAM_TYPE,DAM_HEIGHT,HYDR_HGT,STRUCT_HGT,NORM_STOR,MAX_STOR,SURF_AREA,DRAIN_AREA,SPILL_TYPE,SPILL_WDTH,NUM_LOCKS,LOCK_LEN,LOCK_WIDTH,VOLUME,INSP_DATE,PHASEI_INS,FD_CONSTRC,FD_DESIGN,FD_FUNDING,FD_INSPECT,FD_OPERATE,FD_OTHER,FD_OWNER,FD_REGULAT,SUPP_FED,SUPP_DATE,SOURC_AGCY,SOURC_DATE,SOURCE_ID,LONGITUD_X,LATITUDE_Y,FIPS_STATE,FIPS_CNTY,RECID
OH00473,OH,DOGWOOD LAKE DAM,,LOW,,OHIO,OH-18,LICKING,GLENFORD,5.3,TR-BOWLING GREEN CREEK,RECREATION,GRAVITY,1968,40,262,300,282,DOGWOOD LAKES HOMEOWNERS ASSOCIATION,PRIVATE,"OHIO DNR, DIVISION OF WATER",USDA NRCS,NO,BOWLING GREEN,R,RE,38,32,40,164.5,261.8,17,0.39,U,20,,,,,09/06/1993,NO,,USDA NRCS,,,,,,,USDA NRCS,11/08/1995,OH,05/09/1995,9723-002,-82.38,39.953056,39,39089,422
OH00474,OH,BUCKEYE LAKE DAM,,HIGH,,OHIO,OH-18,LICKING,BUCKEYE LAKE,0.1,TR-SOUTH FORK LICKING RIVER,RECREATION,GRAVITY,1832,14,20000,21700,20700,"ODNR, DIVISION OF PARKS & RECREATION",STATE,"OHIO DNR, DIVISION OF WATER",,NO,UNION,R,RE,14,12,,14000,20000,2800,44.1,,,,,,,06/06/1986,YES,,,,,,,,,,,OH,05/09/1995,9723-004,-82.488333,39.927778,39,39089,423
OH00476,OH,PAULDING UPGROUND RESERVOIR,,HIGH,,OHIO,OH-05,PAULDING,LATTY,,OFFSTREAM,WATER SUPPLY,GRAVITY,1966,27,1408,7250,,VILLAGE OF PAULDING,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,PAULDING,S,RE,24,20,27,1136,1408,67,0.11,,,,,,,02/02/1993,YES,,,,,,,,,,,OH,05/09/1995,1044-001,-84.587778,41.1225,39,39125,424
OH00477,OH,PANCAKE LAKE DAM,,LOW,,OHIO,OH-14,SUMMIT,CLINTON,,PANCAKE CREEK,WATER SUPPLY,GRAVITY,1965,20,369,2000,7052,ROBIL CORPORATION,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,FRANKLIN,S,RE,20,13,,111,369,26,,,,,,,,17/05/1983,NO,,,,,,,,,,,OH,05/09/1995,0714-001,-81.621667,40.943889,39,39153,425
OH00478,OH,LAKE NOAH DAM,,SIGNIFICANT,,OHIO,OH-14,SUMMIT,COMET,,NIMISILA CREEK,RECREATION,GRAVITY,1938,26,394,400,7065,YMCA OF AKRON,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,GREEN,R,RE,26,20,,183.3,394.3,18,8.5,,,,,,,19/11/1991,NO,,,,,,,,,,,OH,05/09/1995,0714-002,-81.515833,40.913611,39,39153,426
OH00479,OH,COMET LAKE DAM,,SIGNIFICANT,,OHIO,OH-14,SUMMIT,COMET,,NIMISILA CREEK,RECREATION,GRAVITY,1922,26,334,140,1556,"COMET LAKE, INC.",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,GREEN,R,RE,26,18,,101.7,333.7,21.4,7.8,,,,,,,05/08/1991,NO,,,,,,,,,,,OH,05/09/1995,0714-003,-81.525833,40.922778,39,39153,427
OH00480,OH,HILLS POND DAM,,SIGNIFICANT,,OHIO,OH-14,SUMMIT,AKRON,,LITTLE CUYAHOGA RIVER,RECREATION,GRAVITY,1938,15,203,500,673,PORTAGE COUNTY,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,SUFFIELD,R,CN,15,13,,134,203.2,30,14,,,,,,,05/08/1991,NO,,,,,,,,,,,OH,05/09/1995,1013-002,-81.393611,41.063056,39,39153,428
OH00481,OH,GORGE PLANT DAM,,HIGH,,OHIO,OH-14,SUMMIT,CUYAHOGA FALLS,1.8,CUYAHOGA RIVER,WATER SUPPLY,GRAVITY,1912,57,589,440,4657,OHIO EDISON COMPANY,PUBLIC UTILITY,"OHIO DNR, DIVISION OF WATER",,NO,CITY OF AKRON,S,CN,57,52,,589,,34,,,,,,,,15/08/1984,NO,,,,,,,,,,,OH,05/09/1995,1013-003,-81.497222,41.123056,39,39153,429
OH00482,OH,LOWER CARTER LAKE DAM,,LOW,,OHIO,OH-14,SUMMIT,MUNROE FALLS,,TR-CUYAHOGA RIVER,RECREATION,GRAVITY,,28,72,570,95,CARTER-JONES LUMBER COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,CITY OF TALLMADGE,R,RE,28,23,,43,72.3,6.5,0.91,,,,,,,09/02/1993,NO,,,,,,,,,,,OH,05/09/1995,1013-004,-81.427222,41.123889,39,39153,430
OH00483,OH,WOLF CREEK DAM,BARBERTON RESERVOIR,HIGH,,OHIO,OH-14,SUMMIT,NORTON,0.2,WOLF CREEK,WATER SUPPLY,GRAVITY,1926,47,7300,561,20849,CITY OF BARBERTON,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,CITY OF NORTON,S,CN,43,34,47,2300,7300,240,,,,,,,,19/03/1985,YES,,,,,,,,,,,OH,05/09/1995,1014-001,-81.618056,41.057778,39,39153,431
OH00484,OH,COLUMBIA LAKE DAM,,LOW,,OHIO,OH-14,SUMMIT,NORTON,,HUDSON RUN,WATER SUPPLY,GRAVITY,1914,14,320,75,101,"PPG INDUSTRIES, INC.",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,CITY OF BARBERTON,S,CN,14,14,,177,320.3,38,13.3,,,,,,,18/05/1994,NO,,,,,,,,,,,OH,05/09/1995,1014-003,-81.618056,41.003056,39,39153,432
OH00485,OH,TUSCARAWAS RIVER DIVERSION DAM,,HIGH,,OHIO,OH-14,SUMMIT,PORTAGE LAKES,1.1,TUSCARAWAS RIVER,RECREATION,GRAVITY,1956,34,1740,1000,13116,"ODNR, DIVISION OF WATER",STATE,"OHIO DNR, DIVISION OF WATER",,NO,COVENTRY,RS,RE,26,16,34,443,1740,83,35.4,,,,,,,11/03/1987,YES,,,,,,,,,,,OH,05/09/1995,1014-009,-81.515,41.011667,39,39153,433
OH00486,OH,LAKE DOROTHY DAM,,HIGH,,OHIO,OH-14,SUMMIT,BARBERTON,0.1,HUDSON RUN,WATER SUPPLY,GRAVITY,1929,36,2320,468,6296,"PPG INDUSTRIES, INC.",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,NORTON,S,RE,36,30,,1254,2320,114,10.7,,,,,,,06/12/1988,YES,,,,,,,,,,,OH,05/09/1995,1015-001,-81.643056,41.015833,39,39153,434
OH00487,OH,LOYAL OAK LAKE DAM,,HIGH,,OHIO,OH-14,SUMMIT,BARBERTON,,VAN HYNING RUN,RECREATION,GRAVITY,1952,24,46,375,31,"LOYAL OAK LAKE PARK, INC.",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,NORTON,R,RE,24,22,,32.7,45.8,5,0.25,,,,,,,20/06/1991,NO,,,,,,,,,,,OH,05/09/1995,1015-002,-81.668056,41.060556,39,39153,435
OH00488,OH,MEADOWBROOK LAKE DAM,,SIGNIFICANT,,OHIO,OH-14,SUMMIT,STOW,0.8,POWERS BROOK,RECREATION,GRAVITY,1920,16,194,393,1309,CITY OF STOW,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,CITY OF STOW,R,RE,16,12,,63.3,194.4,16.5,6.01,,,,,,,10/08/1994,NO,,,,,,,,,,,OH,05/09/1995,1113-001,-81.455,41.200833,39,39153,436
OH00489,OH,LAKE BUTLER DAM,,HIGH,,OHIO,OH-14,SUMMIT,PENINSULA,0.6,HASKELL RUN,RECREATION,GRAVITY,1961,51,268,310,1020,"GREAT TRAIL COUNCIL, BSA",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,BOSTON,R,RE,51,41,,114.3,268,9.8,0.97,,,,,,,28/04/1989,NO,,,,,,,,,,,OH,05/09/1995,1114-001,-81.529167,41.233333,39,39153,437
OH00490,OH,VIRGINIA KENDALL,(TRACT # 119-53),SIGNIFICANT,YES,OHIO,,,AKRON,,SALT RUN,RECREATION,GRAVITY,1935,25,130,,,DOI NPS,FEDERAL,"OHIO DNR, DIVISION OF WATER",DOI NPS,NO,,RT,RE,25,,,,130,,,,,,,,,28/08/1989,,,,DOI NPS,DOI NPS,DOI NPS,DOI NPS,DOI NPS,DOI NPS,DOI NPS,03/01/1996,DOI NPS,03/01/1996,,,,39,,438
OH00491,OH,BELL LAKE DAM,,LOW,,OHIO,OH-14,SUMMIT,PENINSULA,,DICKERSON RUN,RECREATION,GRAVITY,1965,31,160,290,766,JAMES D. & MICHAEL E. BELL,PRIVATE,"OHIO DNR, DIVISION OF WATER",USDA NRCS,NO,NORTHAMPTON,R,RE,31,27,,104,160,10,0.37,U,14,,,,,,NO,,USDA NRCS,,,,,,,USDA NRCS,11/08/1995,OH,05/09/1995,1114-018,-81.523333,41.196944,39,39153,439
OH00492,OH,CAMP HILAKA LAKE DAM,,HIGH,,OHIO,OH-14,SUMMIT,ECHO LAKE GLEN,,TR-EAST BRANCH ROCKY RIVER,RECREATION,GRAVITY,1926,30,184,520,3092,"LAKE ERIE GIRL SCOUTS COUNCIL, INC.",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,RICHFIELD,R,RE,30,24,,87.6,184,13.3,1.2,,,,,,,05/08/1991,NO,,,,,,,,,,,OH,05/09/1995,1115-002,-81.677222,41.248889,39,39153,440
OH00493,OH,KIRBY LAKE DAM,,LOW,,OHIO,OH-14,SUMMIT,ECHO LAKE GLEN,,TR-EAST BRANCH ROCKY RIVER,RECREATION,GRAVITY,1950,28,222,540,572,"E.C. MCCORMICK, JR., ESTATE",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,RICHFIELD,R,RE,28,24,,93,222,8.5,0.19,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,1115-011,-81.672222,41.220556,39,39153,441
OH00494,OH,VON GUNTEN POND DAM,,LOW,,OHIO,OH-14,SUMMIT,GHENT,,TR-NORTH FORK,RECREATION,GRAVITY,1965,26,75,360,566,CAROL J VON GUNTEN,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,BATH,R,RE,26,21,,61,75,6,0.47,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,1115-021,-81.667222,41.178889,39,39153,442
OH00495,OH,CRYSTAL LAKE DAM,,LOW,,OHIO,OH-14,SUMMIT,GHENT,,TR-YELLOW CREEK,RECREATION,GRAVITY,1936,14,409,320,156,CRYSTAL LAKE RECREATION ASSOCIATION,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,BATH,R,RE,14,10,,210,409,38,0.23,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,1115-033,-81.656111,41.148056,39,39153,443
OH00496,OH,LAKE FOREST DAM,,SIGNIFICANT,,OHIO,OH-14,SUMMIT,BOSTON HEIGHTS,1.5,BRANDYWINE CREEK,RECREATION,GRAVITY,1952,16,315,625,2946,LAKE FOREST COUNTRY CLUB,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,HUDSON,R,RE,16,12,,132,315,36,5.84,,,,,,,15/04/1992,NO,,,,,,,,,,,OH,05/09/1995,1213-003,-81.471389,41.252222,39,39153,444
OH00497,OH,JEFFERSON LAKE DAM,,SIGNIFICANT,,OHIO,OH-18,JEFFERSON,HAMMONDSVILLE,11.7,TOWN FORK,RECREATION,GRAVITY,1934,25,321,236,1480,"ODNR, DIVISION OF PARKS & RECREATION",STATE,"OHIO DNR, DIVISION OF WATER",,NO,SALEM,R,RE,25,21,,189,321,18,7.42,,,,,,,26/10/1983,YES,,,,,,,,,,,OH,05/09/1995,0306-001,-80.794167,40.460833,39,39081,445
OH00498,OH,BEAR CREEK LAKE DAM,,HIGH,,OHIO,OH-06,SCIOTO,ARION,,LEFT FORK OF BEAR CREEK,RECREATION,GRAVITY,1935,26,58,270,617,"ODNR, DIV. OF FORESTRY",STATE,"OHIO DNR, DIVISION OF WATER",,NO,UNION,R,RE,26,19,,23,58,4,0.52,,,,,,,13/02/1990,NO,,,,,,,,,,,OH,05/09/1995,8631-001,-83.176389,38.781111,39,39145,446
OH00499,OH,CLOUSE LAKE DAM,,SIGNIFICANT,,OHIO,OH-18,PERRY,CARTHON,,CENTER BRANCH RUSH CREEK,RECREATION,GRAVITY,1946,36,948,800,10828,"ODNR, DIVISION OF WILDLIFE",STATE,"OHIO DNR, DIVISION OF WATER",,NO,READING,R,RE,28,16,36,187.2,948.1,35.1,8.6,,,,,,,16/11/1990,NO,,,,,,,,,,,OH,05/09/1995,9622-001,-82.303333,39.765,39,39127,447
OH00500,OH,COWAN LAKE DAM,,HIGH,,OHIO,OH-06,CLINTON,CLARKSVILLE,3.8,COWAN CREEK,RECREATION,GRAVITY,1947,62,24974,860,35900,"ODNR, DIVISION OF PARKS & RECREATION",STATE,"OHIO DNR, DIVISION OF WATER",,NO,VERNON,R,RE,62,46,,10273,24974,670,49.27,,,,,,,11/03/1986,YES,,,,,,,,,,,OH,05/09/1995,9337-001,-83.925,39.388333,39,39027,448
OH00501,OH,DONTA LAKE DAM,,SIGNIFICANT,,OHIO,OH-06,JACKSON,CADMUS,12.9,TR-SYMMES CREEK,RECREATION,GRAVITY,1965,42,90,455,15,WILLIAM DONTA,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MADISON,R,RE,42,40,,74,89.8,6,0.13,,,,,,,20/03/1991,NO,,,,,,,,,,,OH,05/09/1995,8623-003,-82.463889,38.8625,39,39079,449
OH00502,OH,WELLSTON AERATION POND NO. 1,,SIGNIFICANT,,OHIO,OH-06,JACKSON,WELLSTON,0.9,MEADOW RUN-OS,OTHER,GRAVITY,1968,9,297,3000,,CITY OF WELLSTON,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,MILTON,O,RE,9,6,,224,297,32,0.05,,,,,,,28/02/1995,NO,,,,,,,,,,,OH,05/09/1995,9024-001,-82.540833,39.099167,39,39079,450
OH00504,OH,STRIP MINE POND DAM,,LOW,,OHIO,OH-06,JACKSON,BUCKEYE,5.5,FLINT RUN,OTHER,GRAVITY,,20,153,,,MEAD PAPER CORPORATION,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MILTON,O,RE,20,17,,108,153,19,0.27,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,9024-017,-82.516667,39.062222,39,39079,451
OH00505,OH,MORROW LAKE DAM,,LOW,,OHIO,OH-06,JACKSON,BUCKEYE,4.7,TR-FLINT RUN,OTHER,GRAVITY,,34,75,,,THE HUNTINGTON TRUST CO N.A.,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MILTON,O,RE,34,29,,48,75,5,,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,9024-019,-82.512778,39.070556,39,39079,452
OH00506,OH,DI-OR LAKE DAM,,LOW,NO,OHIO,OH-06,JACKSON,JACKSON,3.4,TR-LITTLE SALT CREEK,RECREATION,GRAVITY,1972,32,46,296,70,DEERLAND RESORT,PRIVATE,"OHIO DNR, DIVISION OF WATER",USDA NRCS,NO,FRANKLIN,R,RE,32,29,,33,46,4.1,0.12,U,20,,,,13180,28/02/1995,NO,,USDA NRCS,,,,,,,USDA NRCS,11/08/1995,OH,05/09/1995,9024-025,-82.593333,39.017222,39,39079,453
OH00507,OH,HAMMERTOWN LAKE DAM,,HIGH,,OHIO,OH-06,JACKSON,SHARON,0.9,TR-BUCKEYE CREEK,WATER SUPPLY,GRAVITY,1954,80,6239,1200,5942,CITY OF JACKSON,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,LIBERTY,SR,RE,60,52,80,4200,6239,186,3.14,,,,,,,22/12/1987,YES,,,,,,,,,,,OH,05/09/1995,9025-001,-82.684722,39.056389,39,39079,454
OH00508,OH,JISCO LAKE DAM,,HIGH,,OHIO,OH-06,JACKSON,JACKSON,2.3,GIVENS RUN,RECREATION,GRAVITY,1952,75,1544,650,6052,CITY OF JACKSON,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,LIBERTY,R,RE,55,46,75,887,1544,54.1,1.69,,,,,,,09/01/1986,YES,,,,,,,,,,,OH,05/09/1995,9025-002,-82.675,39.0375,39,39079,455
OH00510,OH,LAKE KATHARINE DAM,,SIGNIFICANT,,OHIO,OH-06,JACKSON,JACKSON,2.5,ROCK RUN CREEK,RECREATION,GRAVITY,1945,29,560,260,590,"ODNR, DIV. OF NAP",STATE,"OHIO DNR, DIVISION OF WATER",,NO,LIBERTY,R,RE,29,17,,280,560,52.7,2.95,,,,,,,06/03/1987,NO,,,,,,,,,,,OH,05/09/1995,9025-004,-82.674167,39.085,39,39079,456
OH00511,OH,JACKSON LAKE DAM,BIG ROCK LAKE,SIGNIFICANT,,OHIO,OH-06,JACKSON,LIMERICK,3.8,BIG RUN,WATER SUPPLY,GRAVITY,,28,510,667,1051,ROYAL OAKS INDUSTRIES; WATERLOO COAL,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,LIBERTY,S,RE,28,22,,267,510,39.3,4.87,,,,,,,11/08/1994,NO,,,,,,,,,,,OH,05/09/1995,9026-004,-82.789444,39.100556,39,39079,457
OH00514,OH,PIQUA LOW HEAD DAM,,LOW,,OHIO,OH-08,MIAMI,PIQUA,0.1,GREAT MIAMI RIVER,WATER SUPPLY,GRAVITY,1937,9,276,200,,CITY OF PIQUA,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,SPRINGCREEK,S,CN,9,9,,276,276,90,,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0141-006,-84.236389,40.133611,39,39109,458
OH00515,OH,SWIFT RUN LAKE DAM,,HIGH,,OHIO,OH-08,MIAMI,PIQUA,1.6,SWIFT RUN,WATER SUPPLY,GRAVITY,1876,39,629,1520,3547,CITY OF PIQUA,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,WASHINGTON,SR,RE,39,36,,452,629,38,7.47,,,,,,,16/01/1990,YES,,,,,,,,,,,OH,05/09/1995,0142-001,-84.263333,40.176389,39,39109,459
OH00516,OH,DECKER LAKE DAM,,SIGNIFICANT,,OHIO,OH-08,MIAMI,PIQUA,,PATTERSON RUN,RECREATION,GRAVITY,1940,16,163,305,1132,"ODNR, DIVISION OF WILDLIFE",STATE,"OHIO DNR, DIVISION OF WATER",,NO,WASHINGTON,R,RE,16,12,,68,163,17,2.65,,,,,,,11/03/1991,NO,,,,,,,,,,,OH,05/09/1995,0142-004,-84.283333,40.188056,39,39109,460
OH00517,OH,HART POND DAM,,LOW,,OHIO,OH-08,MIAMI,VANDALIA,,TR-GREAT MIAMI RIVER,RECREATION,GRAVITY,1952,25,28,315,162,LEE R. HEALEY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,BETHEL,R,RE,25,23,,21,28.4,3,0.16,,,,,,,07/09/1994,NO,,,,,,,,,,,OH,05/09/1995,9741-004,-84.152222,39.907222,39,39109,461
OH00519,OH,WEST MILTON LOW HEAD DAM,,LOW,,OHIO,OH-08,MIAMI,WEST MILTON,,STILLWATER RIVER,WATER SUPPLY,GRAVITY,1930,13,200,250,27670,VILLAGE OF WEST MILTON,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,UNION,S,CN,13,13,,200,200,60,594,,,,,,,28/08/1987,NO,,,,,,,,,,,OH,05/09/1995,9742-003,-84.325,39.977222,39,39109,462
OH00520,OH,FERGUSON UPGROUND RESERVOIR,,HIGH,,OHIO,OH-04,ALLEN,LIMA,0.1,OTTAWA RIVER-OS,WATER SUPPLY,GRAVITY,1959,49,8209,17400,940,CITY OF LIMA,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,BATH,SR,RE,49,45,,6940,8209,309,0.5,,,,,,,01/07/1985,YES,,,,,,,,,,,OH,05/09/1995,0540-001,-84.045278,40.731944,39,39003,463
OH00521,OH,METZGER UPGROUND RESERVOIR,,HIGH,,OHIO,OH-04,ALLEN,LIMA,0.1,OTTAWA RIVER-OS,WATER SUPPLY,GRAVITY,1946,45,4346,10353,800,CITY OF LIMA,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,BATH,SR,RE,45,41,,3719,4346,156,0.25,,,,,,,02/07/1985,YES,,,,,,,,,,,OH,05/09/1995,0540-002,-84.047222,40.738333,39,39003,464
OH00522,OH,LOST CREEK UPGROUND RESERVOIR,,HIGH,,OHIO,OH-04,ALLEN,LIMA,,OTTAWA RIVER-OS,WATER SUPPLY,GRAVITY,1917,50,3113,9880,,CITY OF LIMA,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,BATH,SR,RE,38,31,50,2624,3113,121,0.19,,,,,,,01/07/1985,YES,,,,,,,,,,,OH,05/09/1995,0540-003,-84.066667,40.736944,39,39003,465
OH00523,OH,SCHOONOVER LAKE DAM,,LOW,,OHIO,OH-04,ALLEN,LIMA,0.1,TR-OTTAWA RIVER,RECREATION,GRAVITY,1890,16,214,1562,,CITY OF LIMA,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,BATH,R,RE,16,11,,78,214,21.3,0.08,,,,,,,02/07/1985,NO,,,,,,,,,,,OH,05/09/1995,0540-004,-84.097222,40.747222,39,39003,466
OH00525,OH,BRESLER UPGROUND RESERVOIR,,HIGH,,OHIO,OH-04,ALLEN,ELIDA,4.6,MCBRIDE DITCH-OS,WATER SUPPLY,GRAVITY,1970,42,18140,19560,300,CITY OF LIMA,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,AMERICAN,SR,RE,38,32,42,15220,18140,580,0.92,,,,,,,01/07/1985,YES,,,,,,,,,,,OH,05/09/1995,0541-001,-84.233333,40.733333,39,39003,467
OH00526,OH,WIESER LAKE DAM,,LOW,,OHIO,OH-04,ALLEN,ALLENTOWN,5.2,TR-OTTAWA RIVER,RECREATION,GRAVITY,1870,15,76,182,384,SUSAN WIESER,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,SHAWNEE,R,RE,15,12,,40.5,76.2,10.7,0.82,,,,,,,27/11/1990,NO,,,,,,,,,,,OH,05/09/1995,0541-005,-84.156667,40.719167,39,39003,468
OH00527,OH,REFINERY UPGROUND RESERVOIR,,LOW,,OHIO,OH-04,ALLEN,ALLENTOWN,7.4,OTTAWA RIVER-OS,OTHER,GRAVITY,1968,9,152,3550,,BP OIL COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,SHAWNEE,O,RE,9,5,,90,152,15,,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0541-008,-84.1325,40.720833,39,39003,469
OH00528,OH,LIMA UPGROUND RESERVOIR,,SIGNIFICANT,,OHIO,OH-04,ALLEN,LIMA,3,OTTAWA RIVER-OS,RECREATION,GRAVITY,1905,25,1573,8080,35,CITY OF LIMA,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,BATH,R,RE,25,19,,1057,1573,85,0.14,,,,,,,02/07/1985,YES,,,,,,,,,,,OH,05/09/1995,0640-001,-84.047778,40.753333,39,39003,470
OH00529,OH,SWING BRIDGE LAKE DAM,,LOW,,OHIO,OH-04,ALLEN,PANDORA,1.5,TR-RILEY CREEK,RECREATION,GRAVITY,1967,23,57,1340,109,BLUFFTON COLLEGE,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,RICHLAND,R,RE,19,16,23,38,56.8,7,0.04,,,,,,,13/09/1991,NO,,,,,,,,,,,OH,05/09/1995,0737-004,-83.908889,40.905556,39,39003,471
OH00530,OH,HARPER POND DAM,,LOW,,OHIO,OH-06,WARREN,MORROW,3,TR-SECOND CREEK,WATER SUPPLY,GRAVITY,1956,30,46,260,138,EDWARD HARPER,PRIVATE,"OHIO DNR, DIVISION OF WATER",USDA NRCS,NO,HARLAN,S,RE,30,27,,26,46,3,0.05,U,15,,,,,04/08/1994,NO,,USDA NRCS,,,,,,,USDA NRCS,11/08/1995,OH,05/09/1995,9240-007,-84.097222,39.3225,39,39165,472
OH00531,OH,PINEY WOOD LAKE DAM,,SIGNIFICANT,,OHIO,OH-06,WARREN,SOUTH LEBANON,,TR-FIRST CREEK,RECREATION,GRAVITY,,18,54,295,52,"MORROW MEADOW FARMS, INC.",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,SALEM,R,RE,18,16,,37.7,53.8,8.5,0.5,,,,,,,06/06/1991,NO,,,,,,,,,,,OH,05/09/1995,9241-001,-84.131111,39.331389,39,39165,473
OH00532,OH,CLASSICWAY FARM LAKE DAM,,LOW,,OHIO,OH-06,WARREN,SOUTH LEBANON,,TR-LITTLE MIAMI RIVER,RECREATION,GRAVITY,1965,36,90,800,832,"NEW GROUP, INC.",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,HAMITON,R,RE,24,21,36,62,90,7.1,0.2,,,,,,,03/12/1982,NO,,,,,,,,,,,OH,05/09/1995,9241-002,-84.166667,39.345833,39,39165,474
OH00533,OH,SUNRISE LAKE DAM,,HIGH,,OHIO,OH-06,WARREN,FOSTER,,TR-BEAR RUN,RECREATION,GRAVITY,1931,52,257,432,72,SUNRISE LAKE CLUB,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,HAMILTON,R,RE,52,50,,227,257,13.5,0.43,,,,,,,05/01/1984,YES,,,,,,,,,,,OH,05/09/1995,9241-003,-84.236667,39.331667,39,39165,475
OH00534,OH,MID-WESTERN CHILDRENS HOME LAKE DAM,,LOW,,OHIO,OH-06,WARREN,COZADALE,,STONEY RUN,RECREATION,GRAVITY,1967,15,100,250,1438,MID-WESTERN CHILDREN'S HOME,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,HARLAN,R,RE,15,10,,51,100,7,0.58,,,,,,,03/12/1982,NO,,,,,,,,,,,OH,05/09/1995,9241-004,-84.135556,39.28,39,39165,476
OH00536,OH,BEL-WOOD COUNTRY CLUB LAKE NO. 2 DAM,,LOW,,OHIO,OH-06,WARREN,SOUTH LEBANON,,TR-BIGFOOT RUN,RECREATION,GRAVITY,1965,47,45,300,350,BEL-WOOD COUNTRY CLUB,PRIVATE,"OHIO DNR, DIVISION OF WATER",USDA NRCS,NO,HAMILTON,R,RE,47,43,,30.7,44.6,2.8,0.06,U,,,,,14000,02/06/1994,NO,,USDA NRCS,,,,,,,USDA NRCS,11/08/1995,OH,05/09/1995,9241-025,-84.156667,39.343889,39,39165,477
OH00537,OH,OEDER LAKE NO. 3 DAM,,SIGNIFICANT,,OHIO,OH-06,WARREN,SOUTH LEBANON,,TR-BIGFOOT RUN,RECREATION,GRAVITY,1953,39,152,2750,122,LESTER OEDER,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,HAMILTON,R,RE,39,36,,109.5,151.5,13,0.08,,,,,,,09/04/1992,NO,,,,,,,,,,,OH,05/09/1995,9241-028,-84.182778,39.348611,39,39165,478
